run_id,framework,experiment,model,dataset,record_type,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,15,1723.4072415828705,0.76338,0.42243,0.90308,0.92878,0.83972,0.92746,0.67352,1.0451,0.55941,1.02336,0.0017228,0.0017228,0.0017228
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,16,1838.5543444156647,0.76395,0.41901,0.90253,0.92449,0.84233,0.92783,0.68341,1.03773,0.5591,1.01498,0.001703,0.001703,0.001703
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,17,1954.920226097107,0.76124,0.41529,0.90169,0.9081,0.86602,0.9313,0.6784,1.03335,0.52657,1.01349,0.0016832000000000001,0.0016832000000000001,0.0016832000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,18,2070.1579036712646,0.74932,0.40749,0.89874,0.92043,0.86437,0.93153,0.68273,1.03595,0.53107,1.01384,0.0016634,0.0016634,0.0016634
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,19,2184.796378850937,0.75489,0.40908,0.90141,0.91319,0.86685,0.93246,0.68534,0.99127,0.52248,0.99637,0.0016436000000000003,0.0016436000000000003,0.0016436000000000003
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,20,2300.1196064949036,0.74036,0.40058,0.89397,0.92926,0.8302,0.92224,0.67887,0.9987,0.555,1.00464,0.0016238000000000001,0.0016238000000000001,0.0016238000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,21,2413.2784781455994,0.73492,0.39984,0.89373,0.91598,0.84872,0.92764,0.67871,1.01072,0.54421,1.0055,0.0016040000000000002,0.0016040000000000002,0.0016040000000000002
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,22,2527.4562685489655,0.73632,0.39393,0.89475,0.91512,0.8379,0.92091,0.67627,1.0195,0.53219,1.0087,0.0015842,0.0015842,0.0015842
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,23,2640.406196117401,0.73545,0.39083,0.89464,0.90716,0.85761,0.92949,0.68523,1.00962,0.58885,1.00596,0.0015644,0.0015644,0.0015644
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,24,2754.693071126938,0.72708,0.38492,0.88938,0.92031,0.8469,0.92048,0.68262,0.9977,0.52787,1.00325,0.0015446,0.0015446,0.0015446
