run_id,framework,experiment,model,dataset,record_type,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,47,2207.191976070404,0.92157,0.54537,0.83931,0.83963,0.77858,0.84199,0.59777,0.865,0.51052,0.82733,0.00045365180000000007,0.00045365180000000007,0.00045365180000000007
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,48,2255.123079776764,0.92178,0.54739,0.84057,0.84645,0.7755,0.83979,0.59779,0.86416,0.50746,0.82768,0.00044540510000000004,0.00044540510000000004,0.00044540510000000004
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,49,2302.085012435913,0.92025,0.54426,0.84007,0.83883,0.78244,0.83954,0.59471,0.86476,0.50894,0.82727,0.0004371584,0.0004371584,0.0004371584
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,50,2349.003598213196,0.91513,0.54221,0.8392,0.83996,0.7823,0.84469,0.59696,0.86357,0.50821,0.82671,0.0004289117,0.0004289117,0.0004289117
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,51,2395.566993713379,0.91402,0.54079,0.83834,0.8389,0.77829,0.84618,0.59779,0.8639,0.50656,0.82722,0.00042066499999999997,0.00042066499999999997,0.00042066499999999997
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,52,2442.0490300655365,0.91334,0.53972,0.83865,0.84097,0.77753,0.84289,0.59744,0.86215,0.50562,0.82697,0.00041241829999999995,0.00041241829999999995,0.00041241829999999995
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,53,2488.514993429184,0.91377,0.54135,0.83846,0.83408,0.78751,0.84407,0.59802,0.86297,0.50614,0.82689,0.0004041716,0.0004041716,0.0004041716
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,54,2535.600270986557,0.91265,0.53747,0.83924,0.842,0.77978,0.84877,0.60261,0.86135,0.50343,0.82667,0.0003959249,0.0003959249,0.0003959249
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,55,2582.7113013267517,0.90996,0.53702,0.83729,0.84499,0.7775,0.84457,0.59854,0.85619,0.5044,0.82628,0.0003876782,0.0003876782,0.0003876782
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,56,2629.3702688217163,0.90697,0.53481,0.83748,0.84352,0.77935,0.84526,0.5999,0.85875,0.5014,0.82613,0.00037943149999999996,0.00037943149999999996,0.00037943149999999996
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,57,2676.5991640090942,0.90812,0.53471,0.83796,0.84164,0.78598,0.84618,0.60134,0.85624,0.50022,0.82602,0.00037118479999999994,0.00037118479999999994,0.00037118479999999994
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,58,2723.369830608368,0.90255,0.531,0.83712,0.84697,0.78229,0.8478,0.60285,0.85246,0.49824,0.82538,0.0003629381,0.0003629381,0.0003629381
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,59,2770.0313024520874,0.90619,0.5329,0.83733,0.84882,0.78082,0.84897,0.60423,0.8531,0.49766,0.82592,0.00035469140000000005,0.00035469140000000005,0.00035469140000000005
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,60,2816.295663356781,0.90175,0.53017,0.83658,0.84491,0.78612,0.84785,0.6039,0.85275,0.49798,0.82543,0.00034644470000000003,0.00034644470000000003,0.00034644470000000003
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,61,2862.6374955177307,0.90098,0.53121,0.83614,0.84888,0.78073,0.84755,0.60449,0.85283,0.49705,0.82514,0.000338198,0.000338198,0.000338198
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,62,2909.158972263336,0.89746,0.52867,0.83731,0.85017,0.78511,0.85211,0.608,0.85047,0.49539,0.82474,0.0003299513,0.0003299513,0.0003299513
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,63,2956.0564119815826,0.8988,0.52805,0.83564,0.85098,0.78402,0.85104,0.60586,0.84967,0.49651,0.825,0.00032170459999999996,0.00032170459999999996,0.00032170459999999996
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,64,3002.9621365070343,0.89971,0.52831,0.8356,0.84684,0.78344,0.84998,0.60506,0.85095,0.49577,0.82497,0.0003134579,0.0003134579,0.0003134579
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,65,3049.615403175354,0.89298,0.52394,0.83569,0.84302,0.7908,0.85011,0.6075,0.84854,0.49456,0.82446,0.0003052112,0.0003052112,0.0003052112
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,66,3095.8983166217804,0.89334,0.52472,0.83568,0.84697,0.78582,0.84975,0.60789,0.84754,0.49346,0.82434,0.0002969645,0.0002969645,0.0002969645
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,67,3142.462738275528,0.89435,0.52318,0.83477,0.85467,0.77987,0.85049,0.60667,0.84706,0.49295,0.82441,0.00028871779999999997,0.00028871779999999997,0.00028871779999999997
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,68,3188.642647743225,0.89186,0.52228,0.83481,0.85146,0.78525,0.85081,0.60678,0.84685,0.49295,0.82426,0.00028047109999999994,0.00028047109999999994,0.00028047109999999994
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,69,3235.022077322006,0.88803,0.5205,0.83499,0.85365,0.78257,0.85095,0.60931,0.84443,0.49147,0.82415,0.0002722244,0.0002722244,0.0002722244
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,70,3281.374917984009,0.88767,0.51854,0.83394,0.84567,0.78955,0.85124,0.60643,0.84701,0.49171,0.82444,0.00026397770000000006,0.00026397770000000006,0.00026397770000000006
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,71,3328.102400302887,0.89154,0.52223,0.83501,0.84564,0.78811,0.85156,0.60728,0.84366,0.4904,0.82405,0.00025573100000000004,0.00025573100000000004,0.00025573100000000004
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,72,3374.789592027664,0.88749,0.51765,0.83361,0.84725,0.78999,0.85072,0.60728,0.84161,0.48797,0.82374,0.0002474843,0.0002474843,0.0002474843
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,73,3422.2206625938416,0.88554,0.51714,0.83393,0.85569,0.78692,0.85544,0.61131,0.84203,0.48768,0.82362,0.0002392376,0.0002392376,0.0002392376
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,74,3469.50501036644,0.88381,0.51721,0.83351,0.84473,0.78928,0.85032,0.60915,0.84108,0.48766,0.82349,0.00023099090000000002,0.00023099090000000002,0.00023099090000000002
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,75,3516.2066464424133,0.88316,0.51522,0.83297,0.84808,0.78868,0.85467,0.61097,0.84156,0.48783,0.82357,0.00022274420000000002,0.00022274420000000002,0.00022274420000000002
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,76,3562.399269580841,0.88177,0.51387,0.83389,0.85659,0.78729,0.854,0.61256,0.83826,0.48646,0.82328,0.0002144975,0.0002144975,0.0002144975
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,77,3608.9854769706726,0.88058,0.51429,0.83407,0.85386,0.78665,0.85031,0.60888,0.83934,0.48778,0.82347,0.00020625079999999997,0.00020625079999999997,0.00020625079999999997
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,78,3655.5939683914185,0.87951,0.51363,0.83367,0.85256,0.78924,0.85388,0.61212,0.84016,0.48755,0.82338,0.00019800409999999998,0.00019800409999999998,0.00019800409999999998
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,79,3702.4198129177094,0.8755,0.51077,0.8316,0.85581,0.78198,0.85292,0.61052,0.8388,0.48733,0.8234,0.00018975739999999998,0.00018975739999999998,0.00018975739999999998
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,80,3749.1124296188354,0.87759,0.51153,0.83203,0.85327,0.78706,0.85324,0.61112,0.83864,0.48522,0.82337,0.00018151069999999998,0.00018151069999999998,0.00018151069999999998
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,81,3795.3423981666565,0.87167,0.50823,0.83225,0.85964,0.78183,0.85437,0.61171,0.83782,0.48572,0.82322,0.00017326399999999996,0.00017326399999999996,0.00017326399999999996
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,82,3842.0251648426056,0.87394,0.50837,0.83227,0.85511,0.78773,0.85454,0.61336,0.8379,0.48517,0.82298,0.00016501729999999994,0.00016501729999999994,0.00016501729999999994
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,83,3888.117931365967,0.87161,0.50783,0.8321,0.84968,0.79251,0.85499,0.61372,0.83631,0.48314,0.82262,0.00015677060000000005,0.00015677060000000005,0.00015677060000000005
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,84,3934.624343395233,0.87222,0.50847,0.8318,0.85629,0.78615,0.8551,0.6136,0.83648,0.48419,0.82273,0.00014852390000000002,0.00014852390000000002,0.00014852390000000002
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,85,3981.5688421726227,0.87042,0.50593,0.83183,0.85364,0.7894,0.85597,0.61365,0.83599,0.4834,0.823,0.00014027720000000003,0.00014027720000000003,0.00014027720000000003
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,86,4029.470383167267,0.87024,0.5056,0.83096,0.85104,0.79079,0.85496,0.6123,0.83568,0.48316,0.82284,0.00013203050000000003,0.00013203050000000003,0.00013203050000000003
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,87,4075.778186559677,0.86728,0.5042,0.83126,0.84766,0.79218,0.85601,0.61347,0.83671,0.48251,0.82299,0.0001237838,0.0001237838,0.0001237838
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,88,4122.012217998505,0.86559,0.50263,0.83131,0.85563,0.7877,0.85555,0.61413,0.83523,0.48228,0.82287,0.00011553710000000001,0.00011553710000000001,0.00011553710000000001
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,89,4168.444282054901,0.86332,0.50158,0.83134,0.85234,0.78835,0.85501,0.61218,0.83594,0.48298,0.82278,0.0001072904,0.0001072904,0.0001072904
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,90,4215.0618941783905,0.86451,0.50309,0.83161,0.85421,0.78903,0.85438,0.61348,0.83426,0.48144,0.82247,9.904369999999997e-05,9.904369999999997e-05,9.904369999999997e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,91,4257.06812953949,0.83634,0.48892,0.82637,0.84913,0.78734,0.85202,0.60691,0.84781,0.48974,0.82414,9.079699999999998e-05,9.079699999999998e-05,9.079699999999998e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,92,4298.15166592598,0.83051,0.48355,0.82439,0.85373,0.78693,0.85253,0.60863,0.84577,0.48879,0.82385,8.255029999999997e-05,8.255029999999997e-05,8.255029999999997e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,93,4339.727928638458,0.82408,0.48012,0.8243,0.84806,0.7891,0.85237,0.60781,0.8446,0.48738,0.82382,7.430359999999997e-05,7.430359999999997e-05,7.430359999999997e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,94,4380.82519030571,0.8207,0.47847,0.82462,0.84987,0.78951,0.85237,0.6082,0.84295,0.48705,0.82358,6.605689999999995e-05,6.605689999999995e-05,6.605689999999995e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,95,4422.118097066879,0.81987,0.47672,0.82369,0.85084,0.78745,0.85338,0.60904,0.84185,0.48726,0.82341,5.781020000000004e-05,5.781020000000004e-05,5.781020000000004e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,96,4463.137777090073,0.81768,0.47454,0.82352,0.85021,0.78547,0.85289,0.60851,0.84092,0.48584,0.82327,4.9563500000000035e-05,4.9563500000000035e-05,4.9563500000000035e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,97,4503.879254102707,0.81766,0.47425,0.82323,0.85158,0.78833,0.85316,0.60986,0.84093,0.48585,0.82327,4.131680000000003e-05,4.131680000000003e-05,4.131680000000003e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,98,4544.752386331558,0.81679,0.47489,0.82298,0.85225,0.78881,0.85319,0.6101,0.8401,0.48501,0.82322,3.307010000000002e-05,3.307010000000002e-05,3.307010000000002e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,99,4585.8501007556915,0.81298,0.47234,0.82268,0.85208,0.7871,0.85235,0.60954,0.83962,0.48494,0.82308,2.4823400000000017e-05,2.4823400000000017e-05,2.4823400000000017e-05
yolo_yolov5n_20260715_033613,yolo,yolo_yolov5n_20260715_033613,yolov5n.pt,/root/autodl-fs/datasets/DAIR-V2X_YOLO/dairv2x.yaml,train,100,4627.939749956131,0.81303,0.4718,0.82288,0.85228,0.78687,0.85428,0.61048,0.83956,0.48449,0.82307,1.6576700000000007e-05,1.6576700000000007e-05,1.6576700000000007e-05
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,1,48.21144914627075,1.09626,1.43758,0.97929,0.668,0.54766,0.57895,0.37054,1.13809,0.97241,0.97329,0.00041533546325878595,0.00041533546325878595,0.00041533546325878595
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,2,89.50167489051819,0.99955,0.86555,0.94765,0.72019,0.65824,0.69296,0.47517,1.09764,0.84236,0.98169,0.0008237653088391906,0.0008237653088391906,0.0008237653088391906
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,3,129.23336386680603,0.972,0.76978,0.94002,0.62534,0.63832,0.66789,0.46139,1.1066,0.76756,0.98171,0.0012239451544195953,0.0012239451544195953,0.0012239451544195953
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,4,168.4730932712555,0.95247,0.71448,0.93512,0.66626,0.57325,0.66153,0.46333,1.07511,0.77486,0.97264,0.001212875,0.001212875,0.001212875
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,5,207.64152193069458,0.92413,0.67021,0.93022,0.78948,0.59318,0.70186,0.50022,1.07,0.72257,0.97202,0.0012005,0.0012005,0.0012005
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,6,247.34806728363037,0.90564,0.63924,0.92379,0.77404,0.65277,0.7116,0.48942,1.0753,0.78151,0.98035,0.001188125,0.001188125,0.001188125
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,7,286.6760642528534,0.88685,0.62145,0.91997,0.81618,0.67189,0.74901,0.523,1.06848,0.71462,0.97565,0.00117575,0.00117575,0.00117575
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,8,325.9548439979553,0.87872,0.60238,0.91732,0.81255,0.62563,0.71607,0.49899,1.06624,0.74987,0.9763,0.001163375,0.001163375,0.001163375
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,9,365.58603382110596,0.86454,0.58766,0.91359,0.83416,0.68694,0.76561,0.5238,1.08888,0.71556,0.99032,0.0011510000000000001,0.0011510000000000001,0.0011510000000000001
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,10,404.97025513648987,0.8542,0.5765,0.91055,0.83456,0.64524,0.73184,0.53516,1.03191,0.70839,0.96602,0.001138625,0.001138625,0.001138625
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,11,444.23042392730713,0.84456,0.56747,0.9095,0.8577,0.6028,0.73843,0.52201,1.06172,0.7042,0.98067,0.00112625,0.00112625,0.00112625
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,12,483.790207862854,0.83598,0.55651,0.90577,0.84054,0.68821,0.78441,0.55023,1.09472,0.68154,0.99054,0.001113875,0.001113875,0.001113875
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,13,523.1412444114685,0.8336,0.5509,0.90462,0.82045,0.68854,0.76855,0.55545,1.02924,0.7019,0.96777,0.0011015,0.0011015,0.0011015
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,14,562.3376574516296,0.82442,0.53987,0.90209,0.79103,0.66959,0.75917,0.55417,1.04738,0.69114,0.97094,0.001089125,0.001089125,0.001089125
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,15,601.5538094043732,0.81613,0.53312,0.89797,0.83431,0.68067,0.76674,0.53624,1.05327,0.67163,0.97436,0.00107675,0.00107675,0.00107675
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,16,640.9105336666107,0.81341,0.52646,0.89895,0.85499,0.63662,0.76272,0.54772,1.06142,0.69311,0.97614,0.001064375,0.001064375,0.001064375
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,17,680.8205235004425,0.80611,0.52039,0.89623,0.86289,0.67463,0.77566,0.55686,1.01923,0.68317,0.96938,0.001052,0.001052,0.001052
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,18,720.3036699295044,0.80421,0.51686,0.89577,0.83347,0.69363,0.76381,0.54938,1.04983,0.67604,0.97536,0.001039625,0.001039625,0.001039625
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,19,759.8932754993439,0.79737,0.51114,0.89329,0.84147,0.68404,0.7769,0.55611,1.06526,0.67943,0.97912,0.0010272500000000002,0.0010272500000000002,0.0010272500000000002
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,20,799.7510561943054,0.79341,0.50139,0.89382,0.815,0.65749,0.75525,0.53423,1.05989,0.65959,0.98037,0.0010148750000000002,0.0010148750000000002,0.0010148750000000002
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,21,839.6597912311554,0.79109,0.50365,0.89283,0.79556,0.6635,0.77257,0.56616,1.03119,0.66291,0.97059,0.0010025000000000001,0.0010025000000000001,0.0010025000000000001
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,22,878.5858447551727,0.78564,0.49538,0.89098,0.78522,0.68062,0.77248,0.55817,1.02059,0.70426,0.964,0.0009901250000000001,0.0009901250000000001,0.0009901250000000001
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,23,917.7739191055298,0.7841,0.49678,0.89026,0.77718,0.64746,0.75162,0.54019,1.04854,0.69513,0.97762,0.00097775,0.00097775,0.00097775
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,24,956.9515731334686,0.77993,0.4919,0.89059,0.81205,0.70181,0.77328,0.56501,1.02035,0.69481,0.96793,0.000965375,0.000965375,0.000965375
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,25,996.0695605278015,0.77622,0.4889,0.88919,0.75243,0.70621,0.77658,0.56283,1.03961,0.68307,0.97597,0.000953,0.000953,0.000953
yolo_yolov5n_20260715_050204,yolo,yolo_yolov5n_20260715_050204,yolov5n.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO/data.yaml,train,26,1035.6877722740173,0.77637,0.4851,0.88698,0.85959,0.6743,0.79898,0.57138,1.04381,0.65826,0.98242,0.000940625,0.000940625,0.000940625
